ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,pad_0,oldSortId,pad_1
315200,Great Lord Greatsword [Claymore],2507,433,398000,8,0,800,5000,10000,23,24,0,0,60,10,40,40,-1,-1,-1,-1,-1,-1,1400,301010,301010,301010,301010,301010,301010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,268,26,400,400,1,10,256,0,0,0,35,35,0,0,26,1000,268,-1,0,-1,7,0,1,25,2,0,50,50,0,1,97,2,12,20,10,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,403,[0|0|0|0|0|0|0|0]
315300,Great Lord Greatsword [Man-serpent Greatsword],2507,434,398000,8,0,800,5000,10000,23,24,0,0,60,10,40,40,-1,-1,-1,-1,-1,-1,1400,302010,302010,302010,302010,302010,302010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,268,26,400,400,1,10,256,0,0,0,35,35,0,0,26,1000,268,-1,0,-1,7,0,1,25,2,0,50,50,0,1,97,2,12,20,10,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,404,[0|0|0|0|0|0|0|0]
315400,Great Lord Greatsword [Flamberge],2507,435,398000,8,0,800,5000,10000,23,24,0,0,60,10,40,40,-1,-1,-1,-1,-1,-1,1400,303010,303010,303010,303010,303010,303010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,268,26,400,400,1,10,256,0,0,0,35,35,0,0,26,1000,268,-1,0,-1,7,0,1,25,2,0,50,50,0,1,97,2,12,20,10,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,405,[0|0|0|0|0|0|0|0]
315500,Great Lord Greatsword [Zweihander],2507,436,398000,8,0,800,5000,10000,23,24,0,0,60,10,40,40,-1,-1,-1,-1,-1,-1,1400,350010,350010,350010,350010,350010,350010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,268,26,400,400,1,10,256,0,0,0,35,35,0,0,26,1000,268,-1,0,-1,7,0,1,25,2,0,50,50,0,1,97,2,12,20,10,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,406,[0|0|0|0|0|0|0|0]
315600,Great Lord Greatsword [Greatsword],2507,437,398000,8,0,800,5000,10000,23,24,0,0,60,10,40,40,-1,-1,-1,-1,-1,-1,1400,351010,351010,351010,351010,351010,351010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,268,26,400,400,1,10,256,0,0,0,35,35,0,0,26,1000,268,-1,0,-1,7,0,1,25,2,0,50,50,0,1,97,2,12,20,10,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,407,[0|0|0|0|0|0|0|0]
315700,Great Lord Greatsword [Demon Great Machete],2507,438,398000,8,0,800,5000,10000,23,24,0,0,60,10,40,40,-1,-1,-1,-1,-1,-1,1400,352010,352010,352010,352010,352010,352010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,268,26,400,400,1,10,256,0,0,0,35,35,0,0,26,1000,268,-1,0,-1,7,0,1,25,2,0,50,50,0,1,97,2,12,20,10,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,30,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,408,[0|0|0|0|0|0|0|0]
354000,Dragon Greatsword,2601,541,399000,24,1,800,10000,5000,0,0,0,0,70,10,50,50,-1,-1,-1,6830,-1,-1,1100,354000,354000,354000,354000,354000,354000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101100,101110,101120,281,32,400,400,1,10,450,0,0,0,45,50,0,0,44,1100,281,-1,0,-1,7,0,1,26,2,0,50,50,0,1,98,2,12,50,10,0,0,99,0,0,10,60,0,3,0,0,0,55,55,55,54,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,541,[0|0|0|0|0|0|0|0]
403000,Jagged Ghost Blade,2802,641,498000,1.5,0,200,2000,100,13,88,0,0,45,10,30,30,6400,-1,-1,-1,-1,-1,1200,403000,403000,403000,403000,403000,403000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,102,36,100,100,1,10,155,0,0,0,10,20,0,0,30,1200,-1,-1,0,-1,7,0,3,28,2,0,50,50,0,1,100,0,10,7,0,0,0,99,0,0,10,20,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,45,0,1,0,0,641,[0|0|0|0|0|0|0|0]
450000,Server,5100,711,499000,10,0,280,400,50,15,100,0,0,60,10,40,40,6720,-1,-1,-1,-1,-1,0,450000,450000,450000,450000,450000,450000,450005,450005,450005,450005,450005,450010,450010,450010,450010,450010,1,1,1,1,100700,100710,100720,280,38,140,140,1,10,107,0,0,0,25,35,0,0,36,0,-1,16,0,-1,7,0,3,25,2,0,50,50,0,1,51,2,12,24,13,0,0,99,0,0,10,40,0,3,0,0,0,50,50,50,42,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,711,[0|0|0|0|0|0|0|0]
450100,Server [Crystal],5100,712,499000,10,0,280,400,1,15,100,0,0,60,10,40,40,6720,-1,-1,-1,-1,-1,100,450010,450010,450010,450010,450010,450010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,280,38,14,14,1,10,107,0,0,0,25,35,0,0,36,100,-1,17,0,-1,7,0,3,25,2,0,50,50,0,1,51,2,12,24,13,0,0,99,0,0,10,40,0,3,0,0,0,50,50,50,42,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,5,0,1,0,0,712,[0|0|0|0|0|0|0|0]
450300,Server [Raw],5100,714,499000,10,0,280,400,50,11,75,0,0,60,10,40,40,6720,-1,-1,-1,-1,-1,300,450005,450005,450005,450005,450005,450005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,280,38,140,140,1,10,123,0,0,0,25,35,0,0,36,300,-1,19,0,-1,7,0,3,25,2,0,50,50,0,1,51,2,12,24,13,0,0,99,0,0,10,40,0,3,0,0,0,50,50,50,42,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,714,[0|0|0|0|0|0|0|0]
450400,Server [Magic],5100,715,499000,10,0,280,400,50,4,41,63,0,60,10,40,40,6720,-1,-1,-1,-1,-1,400,450005,450005,450005,450005,450005,450005,450405,450405,450405,450405,450405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,280,38,140,140,1,10,80,87,0,0,25,35,0,0,36,400,-1,20,0,-1,7,0,3,25,2,0,50,50,1,1,51,2,12,24,13,0,0,99,0,0,10,40,0,3,0,0,0,50,50,50,42,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,715,[0|0|0|0|0|0|0|0]
450500,Server [Enchanted],5100,716,499000,10,0,280,400,50,3,35,61,0,60,10,40,40,6720,-1,-1,-1,-1,-1,500,450405,450405,450405,450405,450405,450405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,280,38,140,140,1,10,80,86,0,0,25,35,0,0,36,500,-1,21,0,-1,7,0,3,25,2,0,50,50,1,1,51,2,12,24,13,0,0,99,0,0,10,40,0,3,0,0,0,50,50,50,42,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22,0,1,0,0,716,[0|0|0|0|0|0|0|0]
450600,Server [Divine],5100,717,499000,10,0,280,400,100,6,48,0,62,60,10,40,40,6720,-1,-1,-1,-1,-1,600,450005,450005,450005,450005,450005,450005,450605,450605,450605,450605,450605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,280,38,140,140,1,10,72,88,0,0,25,35,0,0,36,600,-1,22,0,-1,7,0,3,25,2,0,50,50,1,1,51,2,12,24,13,0,0,99,0,0,10,40,0,3,0,0,0,50,50,50,42,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,717,[0|0|0|0|0|0|0|0]
450700,Server [Occult],5100,718,499000,10,0,280,400,100,5,46,0,73,60,10,40,40,6720,-1,-1,-1,-1,-1,700,450605,450605,450605,450605,450605,450605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,280,38,140,140,1,10,74,80,0,0,25,35,0,0,36,700,-1,23,0,-1,7,0,3,25,2,0,50,50,1,1,51,2,12,24,13,0,0,99,0,0,10,40,0,3,0,0,0,50,50,50,42,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30,0,1,0,0,718,[0|0|0|0|0|0|0|0]
600000,Mail Breaker,2701,901,699000,0.5,0,400,100,50,22,70,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,0,600000,600000,600000,600000,600000,600000,600005,600005,600005,600005,600005,600010,600010,600010,600010,600010,1,1,1,1,100700,100710,100720,106,46,200,200,1,10,66,0,0,0,10,5,0,0,22,0,-1,16,100,-1,7,0,2,27,2,0,50,50,0,1,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,901,[0|0|0|0|0|0|0|0]
600100,Mail Breaker [Crystal],2701,902,699000,0.5,0,400,100,1,22,70,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,100,600010,600010,600010,600010,600010,600010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,106,46,20,20,1,10,66,0,0,0,10,5,0,0,22,100,-1,17,100,-1,7,0,2,27,2,0,50,50,0,1,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,5,0,1,0,0,902,[0|0|0|0|0|0|0|0]
600200,Mail Breaker [Lightning],2701,903,699000,0.5,0,400,100,500,0,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,200,600010,600010,600010,600010,600010,600010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,106,46,200,200,1,10,66,0,0,57,10,5,0,0,22,200,-1,18,100,-1,7,0,2,27,2,0,50,50,0,6,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,1,0,0,903,[0|0|0|0|0|0|0|0]
600300,Mail Breaker [Raw],2701,904,699000,0.5,0,400,100,50,17,53,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,300,600005,600005,600005,600005,600005,600005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,106,46,200,200,1,10,80,0,0,0,10,5,0,0,22,300,-1,19,100,-1,7,0,2,27,2,0,50,50,0,1,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,15,0,1,0,0,904,[0|0|0|0|0|0|0|0]
600400,Mail Breaker [Magic],2701,905,699000,0.5,0,400,100,50,6,20,66,0,45,10,30,30,-1,-1,-1,-1,-1,-1,400,600005,600005,600005,600005,600005,600005,600405,600405,600405,600405,600405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,106,46,200,200,1,10,57,46,0,0,10,5,0,0,22,400,-1,20,100,-1,7,0,2,27,2,0,50,50,1,1,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,0,1,0,0,905,[0|0|0|0|0|0|0|0]
600500,Mail Breaker [Enchanted],2701,906,699000,0.5,0,400,100,50,4,14,65,0,45,10,30,30,-1,-1,-1,-1,-1,-1,500,600405,600405,600405,600405,600405,600405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,106,46,200,200,1,10,57,46,0,0,10,5,0,0,22,500,-1,21,100,-1,7,0,2,27,2,0,50,50,1,1,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,0,1,0,0,906,[0|0|0|0|0|0|0|0]
600600,Mail Breaker [Divine],2701,907,699000,0.5,0,400,100,100,8,27,0,66,45,10,30,30,-1,-1,-1,-1,-1,-1,600,600005,600005,600005,600005,600005,600005,600605,600605,600605,600605,600605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,106,46,200,200,1,10,54,47,0,0,10,5,0,0,22,600,-1,22,100,-1,7,0,2,27,2,0,50,50,1,1,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,0,1,0,0,907,[0|0|0|0|0|0|0|0]
600700,Mail Breaker [Occult],2701,908,699000,0.5,0,400,100,100,8,25,0,77,45,10,30,30,-1,-1,-1,-1,-1,-1,700,600605,600605,600605,600605,600605,600605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,106,46,200,200,1,10,55,43,0,0,10,5,0,0,22,700,-1,23,100,-1,7,0,2,27,2,0,50,50,1,1,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0,1,0,0,908,[0|0|0|0|0|0|0|0]
600800,Mail Breaker [Fire],2701,909,699000,0.5,0,400,100,50,0,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,800,600005,600005,600005,600005,600005,600005,600805,600805,600805,600805,600805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,106,46,200,200,1,10,66,0,57,0,10,5,0,0,22,800,-1,24,100,-1,7,0,2,27,2,0,50,50,0,2,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,35,0,1,0,0,909,[0|0|0|0|0|0|0|0]
600900,Mail Breaker [Chaos],2701,910,699000,0.5,0,400,100,50,0,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,900,600805,600805,600805,600805,600805,600805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,106,46,200,200,1,10,60,0,57,0,10,5,0,0,22,900,-1,25,100,-1,7,0,2,27,2,0,50,50,0,2,119,0,10,5,12,0,0,99,0,0,10,15,0,1,0,0,0,36,36,36,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,40,0,1,0,0,910,[0|0|0|0|0|0|0|0]
702000,Crescent Axe,3000,1041,798000,7,0,360,2000,100,24,21,0,110,55,10,40,40,-1,-1,-1,-1,-1,-1,1200,702000,702000,702000,702000,702000,702000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1,1,101300,101310,101320,503,53,180,180,1,10,115,115,0,0,35,35,0,0,36,1200,503,-1,0,-1,7,0,4,32,2,0,50,50,0,1,118,0,10,18,12,0,16,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1041,[0|0|0|0|0|0|0|0]
703000,Butcher Knife,3003,1021,798000,6,0,500,200,50,88,0,0,0,55,10,40,40,6990,-1,-1,-1,-1,-1,0,703000,703000,703000,703000,703000,703000,703005,703005,703005,703005,703005,703010,703010,703010,703010,703010,1,1,1,1,100700,100710,100720,252,54,250,250,1,10,90,0,0,0,35,35,0,0,36,0,-1,16,0,-1,7,0,4,30,2,0,50,50,0,1,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1021,[0|0|0|0|0|0|0|0]
703100,Butcher Knife [Crystal],3003,1022,798000,6,0,500,200,1,88,0,0,0,55,10,40,40,6990,-1,-1,-1,-1,-1,100,703010,703010,703010,703010,703010,703010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,252,54,25,25,1,10,90,0,0,0,35,35,0,0,36,100,-1,17,0,-1,7,0,4,30,2,0,50,50,0,1,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,5,0,1,0,0,1022,[0|0|0|0|0|0|0|0]
703200,Butcher Knife [Lightning],3003,1023,798000,6,0,500,200,500,0,0,0,0,55,10,40,40,6990,-1,-1,-1,-1,-1,200,703010,703010,703010,703010,703010,703010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,252,54,250,250,1,10,90,0,0,90,35,35,0,0,36,200,-1,18,0,-1,7,0,4,30,2,0,50,50,0,6,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,1023,[0|0|0|0|0|0|0|0]
703300,Butcher Knife [Raw],3003,1024,798000,6,0,500,200,50,66,0,0,0,55,10,40,40,6990,-1,-1,-1,-1,-1,300,703005,703005,703005,703005,703005,703005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,252,54,250,250,1,10,104,0,0,0,35,35,0,0,36,300,-1,19,0,-1,7,0,4,30,2,0,50,50,0,1,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,1024,[0|0|0|0|0|0|0|0]
703400,Butcher Knife [Magic],3003,1025,798000,6,0,500,200,50,25,0,63,0,55,10,40,40,6990,-1,-1,-1,-1,-1,400,703005,703005,703005,703005,703005,703005,703405,703405,703405,703405,703405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,252,54,250,250,1,10,68,73,0,0,35,35,0,0,36,400,-1,20,0,-1,7,0,4,30,2,0,50,50,1,1,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,1025,[0|0|0|0|0|0|0|0]
703500,Butcher Knife [Enchanted],3003,1026,798000,6,0,500,200,50,18,0,62,0,55,10,40,40,6990,-1,-1,-1,-1,-1,500,703405,703405,703405,703405,703405,703405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,252,54,250,250,1,10,68,72,0,0,35,35,0,0,36,500,-1,21,0,-1,7,0,4,30,2,0,50,50,1,1,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22,0,1,0,0,1026,[0|0|0|0|0|0|0|0]
703600,Butcher Knife [Divine],3003,1027,798000,6,0,500,200,100,34,0,0,63,55,10,40,40,6990,-1,-1,-1,-1,-1,600,703005,703005,703005,703005,703005,703005,703605,703605,703605,703605,703605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,252,54,250,250,1,10,61,74,0,0,35,35,0,0,36,600,-1,22,0,-1,7,0,4,30,2,0,50,50,1,1,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,1027,[0|0|0|0|0|0|0|0]
703700,Butcher Knife [Occult],3003,1028,798000,6,0,500,200,100,32,0,0,74,55,10,40,40,6990,-1,-1,-1,-1,-1,700,703605,703605,703605,703605,703605,703605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,252,54,250,250,1,10,62,68,0,0,35,35,0,0,36,700,-1,23,0,-1,7,0,4,30,2,0,50,50,1,1,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,0,1028,[0|0|0|0|0|0|0|0]
703800,Butcher Knife [Fire],3003,1029,798000,6,0,500,200,50,0,0,0,0,55,10,40,40,6990,-1,-1,-1,-1,-1,800,703005,703005,703005,703005,703005,703005,703805,703805,703805,703805,703805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,252,54,250,250,1,10,90,0,90,0,35,35,0,0,36,800,-1,24,0,-1,7,0,4,30,2,0,50,50,0,2,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,1029,[0|0|0|0|0|0|0|0]
703900,Butcher Knife [Chaos],3003,1030,798000,6,0,500,200,50,0,0,0,0,55,10,40,40,6990,-1,-1,-1,-1,-1,900,703805,703805,703805,703805,703805,703805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,252,54,250,250,1,10,78,0,90,0,35,35,0,0,36,900,-1,25,0,-1,7,0,4,30,2,0,50,50,0,2,103,0,10,16,0,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,40,0,1,0,0,1030,[0|0|0|0|0|0|0|0]
704000,Golem Axe [Hand Axe],3002,1051,798000,16,1,1200,5000,100,74,16,0,0,55,10,40,40,-1,-1,-1,-1,-1,-1,1800,700010,700010,700010,700010,700010,700010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,508,55,600,600,1,10,170,0,0,0,35,35,0,0,36,1000,508,-1,0,-1,7,0,4,30,2,0,50,50,0,1,104,0,10,36,8,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,1051,[0|0|0|0|0|0|0|0]
704100,Golem Axe [Battle Axe],3002,1052,798000,16,1,1200,5000,100,74,16,0,0,55,10,40,40,-1,-1,-1,-1,-1,-1,1800,701010,701010,701010,701010,701010,701010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,508,55,600,600,1,10,170,0,0,0,35,35,0,0,36,1000,508,-1,0,-1,7,0,4,30,2,0,50,50,0,1,104,0,10,36,8,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,1052,[0|0|0|0|0|0|0|0]
704200,Golem Axe [Crescent Axe],3002,1053,798000,16,1,1200,5000,100,74,16,0,0,55,10,40,40,-1,-1,-1,-1,-1,-1,1800,702010,702010,702010,702010,702010,702010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,508,55,600,600,1,10,170,0,0,0,35,35,0,0,36,1000,508,-1,0,-1,7,0,4,30,2,0,50,50,0,1,104,0,10,36,8,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,1053,[0|0|0|0|0|0|0|0]
704300,Golem Axe [Butcher Knife],3002,1054,798000,16,1,1200,5000,100,74,16,0,0,55,10,40,40,-1,-1,-1,-1,-1,-1,1800,703010,703010,703010,703010,703010,703010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,508,55,600,600,1,10,170,0,0,0,35,35,0,0,36,1000,508,-1,0,-1,7,0,4,30,2,0,50,50,0,1,104,0,10,36,8,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,1054,[0|0|0|0|0|0|0|0]
