ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,pad_0,oldSortId,pad_1
1413700,Crystal Ring Shield [Giant Shield],4802,2218,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,1502010,1502010,1502010,1502010,1502010,1502010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2218,[0|0|0|0|0|0|0|0]
1413800,Crystal Ring Shield [Bonewheel Shield],4802,2219,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,1506010,1506010,1506010,1506010,1506010,1506010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2219,[0|0|0|0|0|0|0|0]
1413900,Crystal Ring Shield [Effigy Shield],4802,2220,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,9000010,9000010,9000010,9000010,9000010,9000010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2220,[0|0|0|0|0|0|0|0]
1414000,Crystal Ring Shield [Sanctus],4802,2221,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,9001010,9001010,9001010,9001010,9001010,9001010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2221,[0|0|0|0|0|0|0|0]
1414100,Crystal Ring Shield [Bloodshield],4802,2222,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,9002010,9002010,9002010,9002010,9002010,9002010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2222,[0|0|0|0|0|0|0|0]
1414200,Crystal Ring Shield [Black Iron Greatshield],4802,2223,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,9003010,9003010,9003010,9003010,9003010,9003010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2223,[0|0|0|0|0|0|0|0]
1414300,Crystal Ring Shield,4802,2224,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,9004010,9004010,9004010,9004010,9004010,9004010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2224,[0|0|0|0|0|0|0|0]
1414400,Crystal Ring Shield,4802,2225,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,9005010,9005010,9005010,9005010,9005010,9005010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2225,[0|0|0|0|0|0|0|0]
1414500,Crystal Ring Shield,4802,2226,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,9006010,9006010,9006010,9006010,9006010,9006010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2226,[0|0|0|0|0|0|0|0]
1414600,Crystal Ring Shield,4802,2227,1498000,3,1,240,5000,1000,0,0,85,0,100,90,70,40,-1,-1,-1,-1,-1,-1,1700,9007010,9007010,9007010,9007010,9007010,9007010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,135,0,0,20,20,0,0,69,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2227,[0|0|0|0|0|0|0|0]
1404800,Target Shield [Fire],4801,2186,1498000,2,0,300,200,50,0,0,0,0,90,30,65,50,-1,-1,-1,-1,-1,-1,800,1404005,1404005,1404005,1404005,1404005,1404005,1404805,1404805,1404805,1404805,1404805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,1501,117,150,150,1,10,56,0,56,0,20,20,0,0,52,5800,-1,24,0,-1,7,0,12,48,2,0,54,50,0,2,91,0,15,8,11,0,0,99,0,0,50,20,0,4,0,0,0,76,76,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,2186,[0|0|0|0|0|0|0|0]
1404600,Target Shield [Divine],4801,2185,1498000,2,0,300,200,100,10,0,0,25,90,30,65,50,-1,-1,-1,-1,-1,-1,600,1404005,1404005,1404005,1404005,1404005,1404005,1404605,1404605,1404605,1404605,1404605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,1501,117,150,150,1,10,38,46,0,0,20,20,0,0,52,5600,-1,22,0,-1,7,0,12,48,2,0,54,50,1,1,91,0,15,8,11,0,0,99,0,0,50,20,0,4,0,0,0,76,76,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,2185,[0|0|0|0|0|0|0|0]
1404400,Target Shield [Magic],4801,2184,1498000,2,0,300,200,50,8,0,22,0,90,30,65,50,-1,-1,-1,-1,-1,-1,400,1404005,1404005,1404005,1404005,1404005,1404005,1404405,1404405,1404405,1404405,1404405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1501,117,150,150,1,10,42,46,0,0,20,20,0,0,52,5400,-1,20,0,-1,7,0,12,48,2,0,54,50,1,1,91,0,15,8,11,0,0,99,0,0,50,20,0,4,0,0,0,76,76,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,2184,[0|0|0|0|0|0|0|0]
1404200,Target Shield [Lightning],4801,2183,1498000,2,0,300,200,500,0,0,0,0,90,30,65,50,-1,-1,-1,-1,-1,-1,200,1404010,1404010,1404010,1404010,1404010,1404010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1501,117,150,150,1,10,56,0,0,56,20,20,0,0,52,5200,-1,18,0,-1,7,0,12,48,2,0,54,50,0,6,91,0,15,8,11,0,0,99,0,0,50,20,0,4,0,0,0,76,76,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,2183,[0|0|0|0|0|0|0|0]
1404100,Target Shield [Crystal],4801,2182,1498000,2,0,300,200,1,31,0,0,0,90,30,65,50,-1,-1,-1,-1,-1,-1,100,1404010,1404010,1404010,1404010,1404010,1404010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1501,117,15,15,1,10,56,0,0,0,20,20,0,0,52,6100,-1,17,0,-1,7,0,12,48,2,0,54,50,0,1,91,0,15,8,11,0,0,99,0,0,50,20,0,4,0,0,0,76,76,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,2182,[0|0|0|0|0|0|0|0]
1404000,Target Shield,4801,2181,1498000,2,0,300,200,50,31,0,0,0,90,30,65,50,-1,-1,-1,-1,-1,-1,0,1404000,1404000,1404000,1404000,1404000,1404000,1404005,1404005,1404005,1404005,1404005,1404010,1404010,1404010,1404010,1404010,1,1,1,1,100700,100710,100720,1501,117,150,150,1,10,56,0,0,0,20,20,0,0,52,6000,-1,16,0,-1,7,0,12,48,2,0,54,50,0,1,91,0,15,8,11,0,0,99,0,0,50,20,0,4,0,0,0,76,76,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2181,[0|0|0|0|0|0|0|0]
1402800,Large Leather Shield [Fire],4800,2326,1499000,1.5,0,400,200,50,0,0,0,0,100,35,60,60,-1,-1,-1,-1,-1,-1,800,1402005,1402005,1402005,1402005,1402005,1402005,1402805,1402805,1402805,1402805,1402805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,1524,115,200,200,1,10,46,0,46,0,20,20,0,0,52,6800,-1,24,0,-1,7,0,12,48,0,2,55,52,0,2,0,0,15,7,0,0,0,99,0,0,50,20,0,4,0,0,0,75,75,86,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,2326,[0|0|0|0|0|0|0|0]
1402600,Large Leather Shield [Divine],4800,2325,1499000,1.5,0,400,200,100,10,0,0,25,100,35,60,60,-1,-1,-1,-1,-1,-1,600,1402005,1402005,1402005,1402005,1402005,1402005,1402605,1402605,1402605,1402605,1402605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,1524,115,200,200,1,10,31,38,0,0,20,20,0,0,52,5600,-1,22,0,-1,7,0,12,48,0,2,55,52,1,1,0,0,15,7,0,0,0,99,0,0,50,20,0,4,0,0,0,75,75,86,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,2325,[0|0|0|0|0|0|0|0]
1402400,Large Leather Shield [Magic],4800,2324,1499000,1.5,0,400,200,50,8,0,22,0,100,35,60,60,-1,-1,-1,-1,-1,-1,400,1402005,1402005,1402005,1402005,1402005,1402005,1402405,1402405,1402405,1402405,1402405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1524,115,200,200,1,10,35,37,0,0,20,20,0,0,52,6400,-1,20,0,-1,7,0,12,48,0,2,55,52,1,1,0,0,15,7,0,0,0,99,0,0,50,20,0,4,0,0,0,75,75,86,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,2324,[0|0|0|0|0|0|0|0]
1402200,Large Leather Shield [Lightning],4800,2323,1499000,1.5,0,400,200,500,0,0,0,0,100,35,60,60,-1,-1,-1,-1,-1,-1,200,1402010,1402010,1402010,1402010,1402010,1402010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1524,115,200,200,1,10,46,0,0,46,20,20,0,0,52,5200,-1,18,0,-1,7,0,12,48,0,2,55,52,0,6,0,0,15,7,0,0,0,99,0,0,50,20,0,4,0,0,0,75,75,86,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2323,[0|0|0|0|0|0|0|0]
1402100,Large Leather Shield [Crystal],4800,2322,1499000,1.5,0,400,200,1,31,0,0,0,100,35,60,60,-1,-1,-1,-1,-1,-1,100,1402010,1402010,1402010,1402010,1402010,1402010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1524,115,20,20,1,10,46,0,0,0,20,20,0,0,52,6100,-1,17,0,-1,7,0,12,48,0,2,55,52,0,1,0,0,15,7,0,0,0,99,0,0,50,20,0,4,0,0,0,75,75,86,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,0,2322,[0|0|0|0|0|0|0|0]
1402000,Large Leather Shield,4800,2321,1499000,1.5,0,400,200,50,31,0,0,0,100,35,60,60,-1,-1,-1,-1,-1,-1,0,1402000,1402000,1402000,1402000,1402000,1402000,1402005,1402005,1402005,1402005,1402005,1402010,1402010,1402010,1402010,1402010,1,1,1,1,100700,100710,100720,1524,115,200,200,1,10,46,0,0,0,20,20,0,0,52,6000,-1,16,0,-1,7,0,12,48,0,2,55,52,0,1,0,0,15,7,0,0,0,99,0,0,50,20,0,4,0,0,0,75,75,86,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2321,[0|0|0|0|0|0|0|0]
1451000,Knight Shield,4800,2371,1499000,5.5,1,400,200,50,31,0,0,0,100,65,65,65,-1,-1,-1,-1,-1,-1,0,1451000,1451000,1451000,1451000,1451000,1451000,1451005,1451005,1451005,1451005,1451005,1451010,1451010,1451010,1451010,1451010,1,1,1,1,100700,100710,100720,1516,122,200,200,1,10,68,0,0,0,25,20,0,0,60,6000,-1,16,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2371,[0|0|0|0|0|0|0|0]
1451100,Knight Shield [Crystal],4800,2372,1499000,5.5,1,400,200,1,31,0,0,0,100,65,65,65,-1,-1,-1,-1,-1,-1,100,1451010,1451010,1451010,1451010,1451010,1451010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1516,122,20,20,1,10,68,0,0,0,25,20,0,0,60,6100,-1,17,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,2372,[0|0|0|0|0|0|0|0]
1451200,Knight Shield [Lightning],4800,2373,1499000,5.5,1,400,200,500,0,0,0,0,100,65,65,65,-1,-1,-1,-1,-1,-1,200,1451010,1451010,1451010,1451010,1451010,1451010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1516,122,200,200,1,10,68,0,0,68,25,20,0,0,60,5200,-1,18,0,-1,7,0,12,48,0,0,54,50,0,6,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,2373,[0|0|0|0|0|0|0|0]
1451400,Knight Shield [Magic],4800,2374,1499000,5.5,1,400,200,50,8,0,22,0,100,65,65,65,-1,-1,-1,-1,-1,-1,400,1451005,1451005,1451005,1451005,1451005,1451005,1451405,1451405,1451405,1451405,1451405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1516,122,200,200,1,10,51,55,0,0,25,20,0,0,60,5400,-1,20,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,2374,[0|0|0|0|0|0|0|0]
1451600,Knight Shield [Divine],4800,2375,1499000,5.5,1,400,200,100,10,0,0,25,100,65,65,65,-1,-1,-1,-1,-1,-1,600,1451005,1451005,1451005,1451005,1451005,1451005,1451605,1451605,1451605,1451605,1451605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,1516,122,200,200,1,10,46,56,0,0,25,20,0,0,60,5600,-1,22,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,2375,[0|0|0|0|0|0|0|0]
1451800,Knight Shield [Fire],4800,2376,1499000,5.5,1,400,200,50,0,0,0,0,100,65,65,65,-1,-1,-1,-1,-1,-1,800,1451005,1451005,1451005,1451005,1451005,1451005,1451805,1451805,1451805,1451805,1451805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,1516,122,200,200,1,10,68,0,68,0,25,20,0,0,60,5800,-1,24,0,-1,7,0,12,48,0,0,54,50,0,2,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,2376,[0|0|0|0|0|0|0|0]
1470000,Spiked Shield,4803,2441,1499000,3,1,320,200,50,22,70,0,0,100,28,69,40,6401,-1,-1,-1,-1,-1,0,1470000,1470000,1470000,1470000,1470000,1470000,1470005,1470005,1470005,1470005,1470005,1470010,1470010,1470010,1470010,1470010,1,1,1,1,100700,100710,100720,1507,128,160,160,1,10,78,0,0,0,25,20,0,0,68,0,-1,16,0,-1,7,0,12,48,0,0,54,50,0,1,93,0,15,10,12,0,0,99,0,0,50,40,0,4,0,0,0,79,79,85,50,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2441,[0|0|0|0|0|0|0|0]
1470100,Spiked Shield [Crystal],4803,2442,1499000,3,1,320,200,1,22,70,0,0,100,28,69,40,6401,-1,-1,-1,-1,-1,100,1470010,1470010,1470010,1470010,1470010,1470010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1507,128,16,16,1,10,78,0,0,0,25,20,0,0,68,100,-1,17,0,-1,7,0,12,48,0,0,54,50,0,1,93,0,15,10,12,0,0,99,0,0,50,40,0,4,0,0,0,79,79,85,50,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,2442,[0|0|0|0|0|0|0|0]
1470200,Spiked Shield [Lightning],4803,2443,1499000,3,1,320,200,500,0,0,0,0,100,28,69,40,6401,-1,-1,-1,-1,-1,200,1470010,1470010,1470010,1470010,1470010,1470010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1507,128,160,160,1,10,78,0,0,78,25,20,0,0,68,200,-1,18,0,-1,7,0,12,48,0,0,54,50,0,6,93,0,15,10,12,0,0,99,0,0,50,40,0,4,0,0,0,79,79,85,50,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,2443,[0|0|0|0|0|0|0|0]
1470400,Spiked Shield [Magic],4803,2444,1499000,3,1,320,200,50,6,20,66,0,100,28,69,40,6401,-1,-1,-1,-1,-1,400,1470005,1470005,1470005,1470005,1470005,1470005,1470405,1470405,1470405,1470405,1470405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1507,128,160,160,1,10,59,63,0,0,25,20,0,0,68,400,-1,20,0,-1,7,0,12,48,0,0,54,50,1,1,93,0,15,10,12,0,0,99,0,0,50,40,0,4,0,0,0,79,79,85,50,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,2444,[0|0|0|0|0|0|0|0]
1470600,Spiked Shield [Divine],4803,2445,1499000,3,1,320,200,100,7,21,0,73,100,28,69,40,6401,-1,-1,-1,-1,-1,600,1470005,1470005,1470005,1470005,1470005,1470005,1470605,1470605,1470605,1470605,1470605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,1507,128,160,160,1,10,53,64,0,0,25,20,0,0,68,600,-1,22,0,-1,7,0,12,48,0,0,54,50,1,1,93,0,15,10,12,0,0,99,0,0,50,40,0,4,0,0,0,79,79,85,50,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,2445,[0|0|0|0|0|0|0|0]
1470800,Spiked Shield [Fire],4803,2446,1499000,3,1,320,200,50,0,0,0,0,100,28,69,40,6401,-1,-1,-1,-1,-1,800,1470005,1470005,1470005,1470005,1470005,1470005,1470805,1470805,1470805,1470805,1470805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,1507,128,160,160,1,10,78,0,78,0,25,20,0,0,68,800,-1,24,0,-1,7,0,12,48,0,0,54,50,0,2,93,0,15,10,12,0,0,99,0,0,50,40,0,4,0,0,0,79,79,85,50,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,2446,[0|0|0|0|0|0|0|0]
1471000,Crystal Shield,4800,2461,1499000,5,1,500,200,1,34,0,0,0,100,60,80,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1509,129,250,250,1,10,70,0,0,0,25,20,0,0,60,1500,-1,-1,0,-1,7,0,12,48,0,0,54,50,0,1,93,0,15,14,0,0,0,99,0,0,65,20,0,4,0,0,0,100,100,100,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2461,[0|0|0|0|0|0|0|0]
1472000,Sunlight Shield,4800,2421,1499000,4,1,560,200,50,31,0,0,0,100,30,75,50,-1,-1,-1,-1,-1,-1,0,1472000,1472000,1472000,1472000,1472000,1472000,1472005,1472005,1472005,1472005,1472005,1472010,1472010,1472010,1472010,1472010,1,1,1,1,100700,100710,100720,1511,130,280,280,1,10,64,0,0,0,25,20,0,0,57,6000,-1,16,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,12,0,0,0,99,0,0,65,20,0,4,0,0,0,60,60,60,40,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2421,[0|0|0|0|0|0|0|0]
1472100,Sunlight Shield [Crystal],4800,2422,1499000,4,1,560,200,1,31,0,0,0,100,30,75,50,-1,-1,-1,-1,-1,-1,100,1472010,1472010,1472010,1472010,1472010,1472010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1511,130,28,28,1,10,64,0,0,0,25,20,0,0,57,6100,-1,17,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,12,0,0,0,99,0,0,65,20,0,4,0,0,0,60,60,60,40,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,2422,[0|0|0|0|0|0|0|0]
1472200,Sunlight Shield [Lightning],4800,2423,1499000,4,1,560,200,500,0,0,0,0,100,30,75,50,-1,-1,-1,-1,-1,-1,200,1472010,1472010,1472010,1472010,1472010,1472010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1511,130,280,280,1,10,64,0,0,64,25,20,0,0,57,5200,-1,18,0,-1,7,0,12,48,0,0,54,50,0,6,0,0,15,12,0,0,0,99,0,0,65,20,0,4,0,0,0,60,60,60,40,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,2423,[0|0|0|0|0|0|0|0]
